date_time,open_price,high_price,low_price,close_price,quantity
2023/08/31 12:43, 16653.00, 16655.00, 16650.00, 16654.00, 233
2023/08/31 12:44, 16655.00, 16656.00, 16648.00, 16649.00, 236
2023/08/31 12:45, 16649.00, 16649.00, 16644.00, 16646.00, 253
2023/08/31 12:46, 16646.00, 16648.00, 16643.00, 16643.00, 270
2023/08/31 12:47, 16643.00, 16648.00, 16643.00, 16648.00, 236
2023/08/31 12:48, 16649.00, 16655.00, 16648.00, 16654.00, 352
2023/08/31 12:49, 16654.00, 16654.00, 16650.00, 16650.00, 88
2023/08/31 12:50, 16650.00, 16654.00, 16649.00, 16652.00, 204
2023/08/31 12:51, 16651.00, 16655.00, 16647.00, 16648.00, 203
2023/08/31 12:52, 16647.00, 16649.00, 16644.00, 16644.00, 204
2023/08/31 12:53, 16644.00, 16649.00, 16643.00, 16646.00, 129
2023/08/31 12:54, 16646.00, 16647.00, 16643.00, 16643.00, 76
2023/08/31 12:55, 16643.00, 16646.00, 16641.00, 16645.00, 197
2023/08/31 12:56, 16644.00, 16645.00, 16643.00, 16643.00, 86
2023/08/31 12:57, 16644.00, 16651.00, 16644.00, 16651.00, 189
2023/08/31 12:58, 16652.00, 16652.00, 16645.00, 16645.00, 77
2023/08/31 12:59, 16646.00, 16648.00, 16642.00, 16642.00, 155
2023/08/31 13:00, 16642.00, 16645.00, 16638.00, 16643.00, 335
2023/08/31 13:01, 16643.00, 16644.00, 16640.00, 16642.00, 153
2023/08/31 13:02, 16641.00, 16645.00, 16640.00, 16642.00, 146
2023/08/31 13:03, 16642.00, 16649.00, 16642.00, 16646.00, 180
2023/08/31 13:04, 16645.00, 16646.00, 16643.00, 16643.00, 64
2023/08/31 13:05, 16644.00, 16649.00, 16643.00, 16649.00, 152
2023/08/31 13:06, 16649.00, 16649.00, 16646.00, 16648.00, 208
2023/08/31 13:07, 16649.00, 16649.00, 16647.00, 16648.00, 70
2023/08/31 13:08, 16649.00, 16649.00, 16640.00, 16642.00, 224
2023/08/31 13:09, 16642.00, 16643.00, 16641.00, 16643.00, 97
2023/08/31 13:10, 16644.00, 16646.00, 16643.00, 16644.00, 102
2023/08/31 13:11, 16644.00, 16646.00, 16642.00, 16644.00, 110
2023/08/31 13:12, 16645.00, 16649.00, 16642.00, 16642.00, 201
2023/08/31 13:13, 16643.00, 16648.00, 16643.00, 16647.00, 84
2023/08/31 13:14, 16647.00, 16648.00, 16645.00, 16647.00, 60
2023/08/31 13:15, 16647.00, 16649.00, 16646.00, 16649.00, 90
2023/08/31 13:16, 16648.00, 16653.00, 16646.00, 16647.00, 502
2023/08/31 13:17, 16647.00, 16649.00, 16643.00, 16645.00, 273
2023/08/31 13:18, 16644.00, 16646.00, 16642.00, 16642.00, 122
2023/08/31 13:19, 16642.00, 16643.00, 16640.00, 16641.00, 196
2023/08/31 13:20, 16641.00, 16643.00, 16638.00, 16643.00, 363
2023/08/31 13:21, 16644.00, 16645.00, 16639.00, 16639.00, 123
2023/08/31 13:22, 16640.00, 16641.00, 16638.00, 16639.00, 147
2023/08/31 13:23, 16638.00, 16639.00, 16632.00, 16635.00, 641
2023/08/31 13:24, 16634.00, 16639.00, 16634.00, 16638.00, 209
2023/08/31 13:25, 16638.00, 16639.00, 16635.00, 16636.00, 195
2023/08/31 13:26, 16636.00, 16642.00, 16627.00, 16636.00, 943
2023/08/31 13:27, 16636.00, 16642.00, 16628.00, 16641.00, 549
2023/08/31 13:28, 16640.00, 16645.00, 16637.00, 16643.00, 547
2023/08/31 13:29, 16643.00, 16645.00, 16641.00, 16643.00, 287
2023/08/31 13:30, 16644.00, 16644.00, 16627.00, 16627.00, 889
2023/08/31 13:31, 16628.00, 16632.00, 16615.00, 16618.00, 1517
2023/08/31 13:32, 16617.00, 16620.00, 16602.00, 16606.00, 2139
2023/08/31 13:33, 16606.00, 16619.00, 16604.00, 16618.00, 715
2023/08/31 13:34, 16618.00, 16623.00, 16617.00, 16620.00, 507
2023/08/31 13:35, 16621.00, 16628.00, 16621.00, 16627.00, 547
2023/08/31 13:36, 16627.00, 16633.00, 16626.00, 16632.00, 793
2023/08/31 13:37, 16631.00, 16634.00, 16629.00, 16632.00, 290
2023/08/31 13:38, 16633.00, 16635.00, 16631.00, 16632.00, 232
2023/08/31 13:39, 16631.00, 16635.00, 16631.00, 16633.00, 238
2023/08/31 13:40, 16633.00, 16635.00, 16631.00, 16631.00, 213
2023/08/31 13:41, 16632.00, 16634.00, 16627.00, 16627.00, 383
2023/08/31 13:42, 16626.00, 16628.00, 16618.00, 16619.00, 473
2023/08/31 13:43, 16620.00, 16624.00, 16619.00, 16621.00, 347
2023/08/31 13:44, 16622.00, 16626.00, 16620.00, 16626.00, 241
2023/08/31 13:45, 16626.00, 16626.00, 16618.00, 16620.00, 762
2023/08/31 15:01, 16617.00, 16626.00, 16611.00, 16625.00, 546
2023/08/31 15:02, 16624.00, 16630.00, 16621.00, 16625.00, 365
2023/08/31 15:03, 16624.00, 16625.00, 16621.00, 16623.00, 141
2023/08/31 15:04, 16621.00, 16624.00, 16619.00, 16623.00, 146
2023/08/31 15:05, 16624.00, 16624.00, 16618.00, 16619.00, 110
2023/08/31 15:06, 16619.00, 16620.00, 16615.00, 16615.00, 188
2023/08/31 15:07, 16615.00, 16617.00, 16613.00, 16613.00, 161
2023/08/31 15:08, 16613.00, 16619.00, 16612.00, 16619.00, 139
2023/08/31 15:09, 16620.00, 16625.00, 16620.00, 16622.00, 198
2023/08/31 15:10, 16622.00, 16623.00, 16619.00, 16620.00, 61
2023/08/31 15:11, 16621.00, 16621.00, 16618.00, 16620.00, 56
2023/08/31 15:12, 16620.00, 16620.00, 16612.00, 16614.00, 131
2023/08/31 15:13, 16616.00, 16617.00, 16612.00, 16612.00, 78
2023/08/31 15:14, 16612.00, 16613.00, 16608.00, 16612.00, 225
2023/08/31 15:15, 16612.00, 16612.00, 16609.00, 16610.00, 111
2023/08/31 15:16, 16611.00, 16611.00, 16606.00, 16611.00, 133
2023/08/31 15:17, 16611.00, 16619.00, 16611.00, 16615.00, 358
2023/08/31 15:18, 16615.00, 16621.00, 16615.00, 16617.00, 181
2023/08/31 15:19, 16616.00, 16620.00, 16616.00, 16620.00, 47
2023/08/31 15:20, 16619.00, 16620.00, 16617.00, 16620.00, 55
2023/08/31 15:21, 16619.00, 16621.00, 16616.00, 16617.00, 115
2023/08/31 15:22, 16617.00, 16619.00, 16616.00, 16618.00, 55
2023/08/31 15:23, 16619.00, 16619.00, 16616.00, 16616.00, 24
2023/08/31 15:24, 16617.00, 16620.00, 16616.00, 16619.00, 62
2023/08/31 15:25, 16618.00, 16619.00, 16618.00, 16619.00, 23
2023/08/31 15:26, 16619.00, 16623.00, 16619.00, 16621.00, 125
2023/08/31 15:27, 16621.00, 16622.00, 16619.00, 16619.00, 57
2023/08/31 15:28, 16619.00, 16620.00, 16618.00, 16619.00, 34
2023/08/31 15:29, 16619.00, 16620.00, 16619.00, 16620.00, 26
2023/08/31 15:30, 16620.00, 16622.00, 16620.00, 16621.00, 40
2023/08/31 15:31, 16621.00, 16623.00, 16619.00, 16621.00, 109
2023/08/31 15:32, 16620.00, 16622.00, 16620.00, 16621.00, 47
2023/08/31 15:33, 16621.00, 16624.00, 16620.00, 16623.00, 116
2023/08/31 15:34, 16624.00, 16627.00, 16623.00, 16627.00, 259
2023/08/31 15:35, 16627.00, 16628.00, 16623.00, 16623.00, 178
2023/08/31 15:36, 16624.00, 16628.00, 16624.00, 16628.00, 54
2023/08/31 15:37, 16628.00, 16628.00, 16626.00, 16626.00, 94
2023/08/31 15:38, 16626.00, 16627.00, 16625.00, 16625.00, 31
2023/08/31 15:39, 16625.00, 16626.00, 16623.00, 16623.00, 92
2023/08/31 15:40, 16622.00, 16625.00, 16622.00, 16624.00, 50
2023/08/31 15:41, 16624.00, 16625.00, 16623.00, 16624.00, 34
2023/08/31 15:42, 16624.00, 16624.00, 16622.00, 16622.00, 33
2023/08/31 15:43, 16622.00, 16624.00, 16620.00, 16621.00, 67
2023/08/31 15:44, 16621.00, 16623.00, 16620.00, 16622.00, 34
2023/08/31 15:45, 16623.00, 16623.00, 16621.00, 16622.00, 25
2023/08/31 15:46, 16622.00, 16625.00, 16622.00, 16624.00, 44
2023/08/31 15:47, 16626.00, 16626.00, 16624.00, 16626.00, 38
2023/08/31 15:48, 16626.00, 16626.00, 16624.00, 16625.00, 23
2023/08/31 15:49, 16624.00, 16626.00, 16624.00, 16625.00, 45
2023/08/31 15:50, 16625.00, 16626.00, 16625.00, 16625.00, 15
2023/08/31 15:51, 16626.00, 16626.00, 16624.00, 16625.00, 33
2023/08/31 15:52, 16624.00, 16625.00, 16624.00, 16625.00, 25
2023/08/31 15:53, 16625.00, 16626.00, 16624.00, 16625.00, 39
2023/08/31 15:54, 16625.00, 16626.00, 16625.00, 16626.00, 27
2023/08/31 15:55, 16625.00, 16627.00, 16625.00, 16626.00, 53
2023/08/31 15:56, 16627.00, 16628.00, 16626.00, 16627.00, 38
2023/08/31 15:57, 16626.00, 16630.00, 16626.00, 16630.00, 132
2023/08/31 15:58, 16630.00, 16632.00, 16628.00, 16630.00, 198
2023/08/31 15:59, 16631.00, 16632.00, 16630.00, 16632.00, 133
2023/08/31 16:00, 16630.00, 16633.00, 16629.00, 16631.00, 137
2023/08/31 16:01, 16631.00, 16634.00, 16630.00, 16632.00, 175
2023/08/31 16:02, 16631.00, 16633.00, 16628.00, 16629.00, 120
2023/08/31 16:03, 16629.00, 16630.00, 16626.00, 16627.00, 94
2023/08/31 16:04, 16627.00, 16628.00, 16626.00, 16626.00, 37
2023/08/31 16:05, 16626.00, 16627.00, 16625.00, 16627.00, 68
2023/08/31 16:06, 16627.00, 16629.00, 16627.00, 16629.00, 48
2023/08/31 16:07, 16628.00, 16629.00, 16626.00, 16628.00, 50
2023/08/31 16:08, 16628.00, 16630.00, 16628.00, 16630.00, 40
2023/08/31 16:09, 16630.00, 16631.00, 16625.00, 16626.00, 174
2023/08/31 16:10, 16625.00, 16626.00, 16624.00, 16626.00, 44
2023/08/31 16:11, 16625.00, 16626.00, 16623.00, 16624.00, 36
2023/08/31 16:12, 16624.00, 16626.00, 16624.00, 16626.00, 37
2023/08/31 16:13, 16626.00, 16627.00, 16625.00, 16625.00, 63
2023/08/31 16:14, 16626.00, 16627.00, 16625.00, 16625.00, 24
2023/08/31 16:15, 16625.00, 16626.00, 16625.00, 16626.00, 22
2023/08/31 16:16, 16625.00, 16626.00, 16622.00, 16622.00, 132
2023/08/31 16:17, 16622.00, 16624.00, 16620.00, 16620.00, 146
2023/08/31 16:18, 16621.00, 16621.00, 16620.00, 16620.00, 42
2023/08/31 16:19, 16620.00, 16621.00, 16619.00, 16620.00, 90
2023/08/31 16:20, 16621.00, 16622.00, 16619.00, 16620.00, 110
2023/08/31 16:21, 16620.00, 16621.00, 16618.00, 16620.00, 59
2023/08/31 16:22, 16620.00, 16620.00, 16619.00, 16620.00, 24
2023/08/31 16:23, 16619.00, 16620.00, 16616.00, 16616.00, 118
2023/08/31 16:24, 16616.00, 16618.00, 16616.00, 16616.00, 71
2023/08/31 16:25, 16616.00, 16617.00, 16616.00, 16617.00, 45
2023/08/31 16:26, 16618.00, 16618.00, 16617.00, 16618.00, 18
2023/08/31 16:27, 16618.00, 16619.00, 16617.00, 16619.00, 36
2023/08/31 16:28, 16619.00, 16621.00, 16619.00, 16621.00, 17
2023/08/31 16:29, 16621.00, 16622.00, 16621.00, 16622.00, 26
2023/08/31 16:30, 16621.00, 16622.00, 16620.00, 16621.00, 24
2023/08/31 16:31, 16622.00, 16622.00, 16620.00, 16621.00, 33
2023/08/31 16:32, 16621.00, 16624.00, 16621.00, 16623.00, 65
2023/08/31 16:33, 16623.00, 16624.00, 16623.00, 16624.00, 35
2023/08/31 16:34, 16624.00, 16624.00, 16622.00, 16622.00, 53
2023/08/31 16:35, 16622.00, 16622.00, 16620.00, 16620.00, 20
2023/08/31 16:36, 16620.00, 16622.00, 16619.00, 16619.00, 52
2023/08/31 16:37, 16619.00, 16621.00, 16619.00, 16621.00, 28
2023/08/31 16:38, 16620.00, 16621.00, 16617.00, 16617.00, 43
2023/08/31 16:39, 16617.00, 16619.00, 16617.00, 16619.00, 49
2023/08/31 16:40, 16618.00, 16620.00, 16618.00, 16620.00, 23
2023/08/31 16:41, 16620.00, 16622.00, 16620.00, 16622.00, 27
2023/08/31 16:42, 16622.00, 16622.00, 16621.00, 16622.00, 18
2023/08/31 16:43, 16622.00, 16622.00, 16621.00, 16621.00, 32
2023/08/31 16:44, 16621.00, 16621.00, 16620.00, 16620.00, 26
2023/08/31 16:45, 16619.00, 16621.00, 16619.00, 16621.00, 27
2023/08/31 16:46, 16621.00, 16622.00, 16620.00, 16620.00, 9
2023/08/31 16:47, 16620.00, 16621.00, 16620.00, 16621.00, 19
2023/08/31 16:48, 16621.00, 16622.00, 16621.00, 16622.00, 14
2023/08/31 16:49, 16622.00, 16622.00, 16622.00, 16622.00, 8
2023/08/31 16:50, 16622.00, 16622.00, 16620.00, 16620.00, 54
2023/08/31 16:51, 16620.00, 16620.00, 16619.00, 16619.00, 19
2023/08/31 16:52, 16619.00, 16620.00, 16619.00, 16619.00, 7
2023/08/31 16:53, 16619.00, 16620.00, 16619.00, 16619.00, 32
2023/08/31 16:54, 16619.00, 16619.00, 16618.00, 16618.00, 11
2023/08/31 16:55, 16618.00, 16619.00, 16617.00, 16617.00, 32
2023/08/31 16:56, 16617.00, 16618.00, 16617.00, 16618.00, 48
2023/08/31 16:57, 16617.00, 16619.00, 16617.00, 16618.00, 14
2023/08/31 16:58, 16618.00, 16618.00, 16617.00, 16618.00, 20
2023/08/31 16:59, 16619.00, 16619.00, 16617.00, 16618.00, 14
2023/08/31 17:00, 16618.00, 16618.00, 16617.00, 16618.00, 106
2023/08/31 17:01, 16619.00, 16622.00, 16618.00, 16621.00, 85
2023/08/31 17:02, 16622.00, 16623.00, 16616.00, 16617.00, 162
2023/08/31 17:03, 16617.00, 16617.00, 16611.00, 16611.00, 263
2023/08/31 17:04, 16611.00, 16614.00, 16610.00, 16614.00, 130
2023/08/31 17:05, 16614.00, 16614.00, 16611.00, 16612.00, 73
2023/08/31 17:06, 16612.00, 16615.00, 16611.00, 16612.00, 89
2023/08/31 17:07, 16611.00, 16612.00, 16610.00, 16611.00, 78
2023/08/31 17:08, 16611.00, 16612.00, 16610.00, 16611.00, 46
2023/08/31 17:09, 16610.00, 16615.00, 16610.00, 16611.00, 147
2023/08/31 17:10, 16611.00, 16611.00, 16609.00, 16609.00, 106
2023/08/31 17:11, 16609.00, 16613.00, 16609.00, 16613.00, 83
2023/08/31 17:12, 16613.00, 16613.00, 16608.00, 16608.00, 73
2023/08/31 17:13, 16609.00, 16610.00, 16608.00, 16608.00, 72
2023/08/31 17:14, 16608.00, 16611.00, 16606.00, 16611.00, 217
2023/08/31 17:15, 16611.00, 16615.00, 16611.00, 16615.00, 76
2023/08/31 17:16, 16614.00, 16614.00, 16610.00, 16613.00, 76
2023/08/31 17:17, 16613.00, 16616.00, 16613.00, 16614.00, 122
2023/08/31 17:18, 16615.00, 16617.00, 16614.00, 16616.00, 50
2023/08/31 17:19, 16616.00, 16617.00, 16615.00, 16615.00, 29
2023/08/31 17:20, 16616.00, 16616.00, 16614.00, 16615.00, 29
2023/08/31 17:21, 16615.00, 16616.00, 16614.00, 16614.00, 21
2023/08/31 17:22, 16614.00, 16614.00, 16612.00, 16612.00, 30
2023/08/31 17:23, 16613.00, 16613.00, 16612.00, 16612.00, 17
2023/08/31 17:24, 16611.00, 16612.00, 16610.00, 16612.00, 25
2023/08/31 17:25, 16612.00, 16613.00, 16611.00, 16613.00, 38
2023/08/31 17:26, 16614.00, 16615.00, 16612.00, 16614.00, 19
2023/08/31 17:27, 16614.00, 16615.00, 16614.00, 16615.00, 17
2023/08/31 17:28, 16615.00, 16616.00, 16614.00, 16614.00, 23
2023/08/31 17:29, 16614.00, 16616.00, 16614.00, 16615.00, 12
2023/08/31 17:30, 16615.00, 16616.00, 16614.00, 16614.00, 18
2023/08/31 17:31, 16615.00, 16616.00, 16614.00, 16615.00, 47
2023/08/31 17:32, 16615.00, 16616.00, 16615.00, 16615.00, 10
2023/08/31 17:33, 16615.00, 16616.00, 16614.00, 16614.00, 18
2023/08/31 17:34, 16615.00, 16616.00, 16614.00, 16616.00, 13
2023/08/31 17:35, 16615.00, 16615.00, 16614.00, 16614.00, 25
2023/08/31 17:36, 16613.00, 16614.00, 16613.00, 16614.00, 15
2023/08/31 17:37, 16613.00, 16614.00, 16612.00, 16613.00, 43
2023/08/31 17:38, 16612.00, 16614.00, 16612.00, 16614.00, 29
2023/08/31 17:39, 16614.00, 16614.00, 16612.00, 16613.00, 18
2023/08/31 17:40, 16613.00, 16613.00, 16610.00, 16610.00, 63
2023/08/31 17:41, 16611.00, 16614.00, 16610.00, 16612.00, 31
2023/08/31 17:42, 16611.00, 16612.00, 16610.00, 16610.00, 27
2023/08/31 17:43, 16610.00, 16611.00, 16609.00, 16610.00, 81
2023/08/31 17:44, 16610.00, 16612.00, 16609.00, 16612.00, 48
2023/08/31 17:45, 16611.00, 16611.00, 16609.00, 16609.00, 38
2023/08/31 17:46, 16610.00, 16611.00, 16609.00, 16611.00, 40
2023/08/31 17:47, 16612.00, 16612.00, 16609.00, 16610.00, 36
2023/08/31 17:48, 16609.00, 16609.00, 16606.00, 16606.00, 204
2023/08/31 17:49, 16606.00, 16607.00, 16603.00, 16603.00, 178
2023/08/31 17:50, 16603.00, 16606.00, 16603.00, 16604.00, 159
2023/08/31 17:51, 16605.00, 16606.00, 16603.00, 16604.00, 85
2023/08/31 17:52, 16604.00, 16605.00, 16603.00, 16604.00, 72
2023/08/31 17:53, 16605.00, 16605.00, 16604.00, 16605.00, 33
2023/08/31 17:54, 16605.00, 16607.00, 16604.00, 16606.00, 52
2023/08/31 17:55, 16606.00, 16607.00, 16605.00, 16605.00, 43
2023/08/31 17:56, 16605.00, 16606.00, 16603.00, 16604.00, 72
2023/08/31 17:57, 16604.00, 16604.00, 16603.00, 16604.00, 34
2023/08/31 17:58, 16604.00, 16604.00, 16590.00, 16592.00, 1231
2023/08/31 17:59, 16592.00, 16595.00, 16589.00, 16590.00, 342
2023/08/31 18:00, 16592.00, 16596.00, 16590.00, 16594.00, 263
2023/08/31 18:01, 16595.00, 16600.00, 16592.00, 16598.00, 471
2023/08/31 18:02, 16598.00, 16602.00, 16598.00, 16599.00, 186
2023/08/31 18:03, 16599.00, 16600.00, 16598.00, 16599.00, 62
2023/08/31 18:04, 16600.00, 16604.00, 16600.00, 16604.00, 194
2023/08/31 18:05, 16604.00, 16605.00, 16602.00, 16603.00, 97
2023/08/31 18:06, 16604.00, 16604.00, 16601.00, 16602.00, 85
2023/08/31 18:07, 16603.00, 16603.00, 16601.00, 16601.00, 45
2023/08/31 18:08, 16602.00, 16602.00, 16601.00, 16601.00, 35
2023/08/31 18:09, 16601.00, 16603.00, 16601.00, 16603.00, 47
2023/08/31 18:10, 16602.00, 16603.00, 16601.00, 16602.00, 38
2023/08/31 18:11, 16602.00, 16603.00, 16601.00, 16602.00, 48
2023/08/31 18:12, 16602.00, 16604.00, 16601.00, 16602.00, 27
2023/08/31 18:13, 16601.00, 16603.00, 16601.00, 16602.00, 26
2023/08/31 18:14, 16602.00, 16604.00, 16602.00, 16604.00, 28
2023/08/31 18:15, 16604.00, 16604.00, 16603.00, 16603.00, 28
2023/08/31 18:16, 16603.00, 16604.00, 16602.00, 16604.00, 34
2023/08/31 18:17, 16604.00, 16604.00, 16603.00, 16603.00, 28
2023/08/31 18:18, 16604.00, 16607.00, 16603.00, 16606.00, 92
2023/08/31 18:19, 16606.00, 16607.00, 16604.00, 16607.00, 77
2023/08/31 18:20, 16607.00, 16608.00, 16606.00, 16607.00, 52
2023/08/31 18:21, 16607.00, 16608.00, 16607.00, 16608.00, 61
2023/08/31 18:22, 16608.00, 16608.00, 16605.00, 16605.00, 99
2023/08/31 18:23, 16605.00, 16608.00, 16605.00, 16607.00, 45
2023/08/31 18:24, 16607.00, 16609.00, 16607.00, 16608.00, 54
2023/08/31 18:25, 16608.00, 16608.00, 16606.00, 16607.00, 49
2023/08/31 18:26, 16606.00, 16607.00, 16606.00, 16606.00, 22
2023/08/31 18:27, 16607.00, 16608.00, 16606.00, 16608.00, 10
2023/08/31 18:28, 16608.00, 16609.00, 16607.00, 16608.00, 29
2023/08/31 18:29, 16608.00, 16612.00, 16608.00, 16612.00, 143
2023/08/31 18:30, 16611.00, 16613.00, 16610.00, 16610.00, 73
2023/08/31 18:31, 16611.00, 16611.00, 16609.00, 16610.00, 39
2023/08/31 18:32, 16610.00, 16610.00, 16607.00, 16609.00, 57
2023/08/31 18:33, 16610.00, 16610.00, 16609.00, 16609.00, 17
2023/08/31 18:34, 16609.00, 16610.00, 16608.00, 16609.00, 16
2023/08/31 18:35, 16609.00, 16609.00, 16608.00, 16608.00, 13
2023/08/31 18:36, 16609.00, 16611.00, 16608.00, 16610.00, 67
2023/08/31 18:37, 16610.00, 16610.00, 16610.00, 16610.00, 17
2023/08/31 18:38, 16609.00, 16610.00, 16609.00, 16609.00, 18
2023/08/31 18:39, 16608.00, 16610.00, 16608.00, 16609.00, 15
2023/08/31 18:40, 16609.00, 16610.00, 16609.00, 16610.00, 34
2023/08/31 18:41, 16610.00, 16611.00, 16610.00, 16610.00, 24
2023/08/31 18:42, 16611.00, 16611.00, 16610.00, 16610.00, 12
2023/08/31 18:43, 16610.00, 16610.00, 16608.00, 16608.00, 30
2023/08/31 18:44, 16608.00, 16608.00, 16604.00, 16604.00, 96
2023/08/31 18:45, 16604.00, 16607.00, 16604.00, 16606.00, 61
2023/08/31 18:46, 16606.00, 16607.00, 16605.00, 16605.00, 25
2023/08/31 18:47, 16605.00, 16608.00, 16605.00, 16608.00, 22
2023/08/31 18:48, 16607.00, 16608.00, 16607.00, 16607.00, 15
2023/08/31 18:49, 16607.00, 16607.00, 16607.00, 16607.00, 16
2023/08/31 18:50, 16607.00, 16608.00, 16607.00, 16607.00, 13
2023/08/31 18:51, 16608.00, 16609.00, 16607.00, 16609.00, 22
2023/08/31 18:52, 16608.00, 16609.00, 16608.00, 16609.00, 10
2023/08/31 18:53, 16608.00, 16608.00, 16608.00, 16608.00, 2
2023/08/31 18:54, 16609.00, 16609.00, 16608.00, 16608.00, 6
2023/08/31 18:55, 16608.00, 16609.00, 16608.00, 16609.00, 20
2023/08/31 18:56, 16608.00, 16611.00, 16608.00, 16611.00, 92
2023/08/31 18:57, 16611.00, 16613.00, 16610.00, 16612.00, 58
2023/08/31 18:58, 16613.00, 16614.00, 16613.00, 16614.00, 81
2023/08/31 18:59, 16614.00, 16615.00, 16612.00, 16612.00, 96
2023/08/31 19:00, 16612.00, 16612.00, 16611.00, 16611.00, 42
2023/08/31 19:01, 16611.00, 16612.00, 16610.00, 16611.00, 39
2023/08/31 19:02, 16611.00, 16611.00, 16607.00, 16607.00, 49
2023/08/31 19:03, 16607.00, 16608.00, 16606.00, 16607.00, 41
2023/08/31 19:04, 16607.00, 16608.00, 16605.00, 16606.00, 54
2023/08/31 19:05, 16607.00, 16607.00, 16605.00, 16605.00, 35
2023/08/31 19:06, 16605.00, 16606.00, 16603.00, 16603.00, 68
2023/08/31 19:07, 16604.00, 16605.00, 16603.00, 16604.00, 44
2023/08/31 19:08, 16604.00, 16607.00, 16603.00, 16607.00, 52
2023/08/31 19:09, 16607.00, 16609.00, 16607.00, 16609.00, 42
2023/08/31 19:10, 16609.00, 16612.00, 16607.00, 16611.00, 50
2023/08/31 19:11, 16611.00, 16614.00, 16611.00, 16614.00, 60
2023/08/31 19:12, 16614.00, 16614.00, 16612.00, 16613.00, 46
2023/08/31 19:13, 16614.00, 16616.00, 16613.00, 16615.00, 159
2023/08/31 19:14, 16615.00, 16615.00, 16613.00, 16613.00, 46
2023/08/31 19:15, 16613.00, 16615.00, 16612.00, 16614.00, 36
2023/08/31 19:16, 16614.00, 16618.00, 16613.00, 16615.00, 188
2023/08/31 19:17, 16615.00, 16616.00, 16614.00, 16615.00, 44
2023/08/31 19:18, 16615.00, 16616.00, 16615.00, 16615.00, 25
2023/08/31 19:19, 16615.00, 16618.00, 16615.00, 16618.00, 70
2023/08/31 19:20, 16618.00, 16618.00, 16617.00, 16618.00, 60
2023/08/31 19:21, 16618.00, 16620.00, 16617.00, 16620.00, 94
2023/08/31 19:22, 16620.00, 16620.00, 16618.00, 16619.00, 72
2023/08/31 19:23, 16619.00, 16622.00, 16619.00, 16621.00, 204
2023/08/31 19:24, 16620.00, 16620.00, 16618.00, 16618.00, 65
2023/08/31 19:25, 16618.00, 16620.00, 16618.00, 16618.00, 45
2023/08/31 19:26, 16619.00, 16621.00, 16619.00, 16620.00, 40
2023/08/31 19:27, 16621.00, 16622.00, 16620.00, 16622.00, 50
2023/08/31 19:28, 16622.00, 16624.00, 16621.00, 16622.00, 122
2023/08/31 19:29, 16622.00, 16623.00, 16620.00, 16620.00, 84
2023/08/31 19:30, 16620.00, 16622.00, 16620.00, 16621.00, 102
2023/08/31 19:31, 16621.00, 16623.00, 16619.00, 16623.00, 134
2023/08/31 19:32, 16623.00, 16623.00, 16622.00, 16622.00, 30
2023/08/31 19:33, 16623.00, 16628.00, 16622.00, 16628.00, 208
2023/08/31 19:34, 16628.00, 16628.00, 16626.00, 16627.00, 150
2023/08/31 19:35, 16628.00, 16630.00, 16627.00, 16630.00, 261
2023/08/31 19:36, 16630.00, 16631.00, 16629.00, 16630.00, 168
2023/08/31 19:37, 16631.00, 16632.00, 16630.00, 16632.00, 150
2023/08/31 19:38, 16632.00, 16632.00, 16631.00, 16631.00, 85
2023/08/31 19:39, 16631.00, 16632.00, 16630.00, 16632.00, 64
2023/08/31 19:40, 16632.00, 16637.00, 16631.00, 16637.00, 390
2023/08/31 19:41, 16637.00, 16638.00, 16634.00, 16634.00, 295
2023/08/31 19:42, 16634.00, 16635.00, 16633.00, 16634.00, 77
2023/08/31 19:43, 16633.00, 16635.00, 16633.00, 16634.00, 81
2023/08/31 19:44, 16634.00, 16640.00, 16634.00, 16639.00, 278
2023/08/31 19:45, 16639.00, 16642.00, 16638.00, 16640.00, 301
2023/08/31 19:46, 16641.00, 16644.00, 16640.00, 16642.00, 254
2023/08/31 19:47, 16642.00, 16645.00, 16641.00, 16641.00, 224
2023/08/31 19:48, 16642.00, 16642.00, 16640.00, 16640.00, 135
2023/08/31 19:49, 16640.00, 16643.00, 16639.00, 16643.00, 192
2023/08/31 19:50, 16643.00, 16643.00, 16641.00, 16642.00, 109
2023/08/31 19:51, 16641.00, 16642.00, 16640.00, 16640.00, 80
2023/08/31 19:52, 16640.00, 16641.00, 16639.00, 16639.00, 125
2023/08/31 19:53, 16639.00, 16640.00, 16638.00, 16640.00, 109
2023/08/31 19:54, 16639.00, 16640.00, 16637.00, 16639.00, 91
2023/08/31 19:55, 16637.00, 16639.00, 16636.00, 16638.00, 96
2023/08/31 19:56, 16638.00, 16638.00, 16636.00, 16636.00, 102
2023/08/31 19:57, 16636.00, 16639.00, 16636.00, 16638.00, 124
2023/08/31 19:58, 16639.00, 16641.00, 16639.00, 16640.00, 134
2023/08/31 19:59, 16640.00, 16640.00, 16638.00, 16638.00, 49
2023/08/31 20:00, 16638.00, 16640.00, 16638.00, 16640.00, 84
2023/08/31 20:01, 16641.00, 16643.00, 16640.00, 16641.00, 213
2023/08/31 20:02, 16641.00, 16641.00, 16638.00, 16639.00, 64
2023/08/31 20:03, 16638.00, 16640.00, 16638.00, 16639.00, 37
2023/08/31 20:04, 16639.00, 16640.00, 16638.00, 16638.00, 39
